suite_name,config_name,label,fold,symbol,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),1,ETHUSDT,0.4932144241954246,0.0,0.0,0.0,0.5,0.5078270488371758,-0.20308690615601876,-0.11037539656953395,-0.5070231927645303,0.00038774718883288094,0.49205118262892594,-5.588212059557692e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),1,SOLUSDT,0.5145292522278186,0.5367298578199052,0.34448669201520915,0.41963872163038446,0.5178199652809063,0.5176490728560359,0.32753020087620266,0.24856270635377956,-1.0903105190853324,0.004261913986826811,0.5122045718713677,0.0001665047357852615
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),2,BTCUSDT,0.49612403100775193,0.4952076677316294,0.3601859024012393,0.4170403587443946,0.496229491154072,0.49786641299586143,0.03286924906199262,0.07981523708124791,-0.3215655691485706,0.03604651162790698,0.49573643410852714,2.7599841862568963e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),2,ETHUSDT,0.5162790697674419,0.5208235844642022,0.8324607329842932,0.6407599309153713,0.5043236890987436,0.49763251621195376,0.45238932478960225,0.33450286103072807,-0.5886780390128056,0.016666666666666666,0.5162790697674419,0.00018182720428330123
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),2,SOLUSDT,0.4992248062015504,0.49940968122786306,0.9844840961986036,0.66266318537859,0.499600684815026,0.4836458047267621,-0.11500678389116359,0.0067953268241770365,-0.5751771176428644,0.0011627906976744186,0.4992248062015504,4.36509728729529e-06
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),3,BTCUSDT,0.5046511627906977,0.5046511627906977,1.0,0.6707882534775889,0.5,0.4917795302279627,0.07617914845007845,0.1591165112114168,-0.15322773522558075,0.0003875968992248062,0.5046511627906977,3.431379809833297e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),3,ETHUSDT,0.5182170542635659,0.5182170542635659,1.0,0.6826653050804187,0.5,0.49349596333333534,0.7952156525017158,0.5788593750914959,-0.26751819405847677,0.0003875968992248062,0.5182170542635659,0.0002503640404597375
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),3,SOLUSDT,0.5155038759689923,0.5155038759689923,1.0,0.680306905370844,0.5,0.5023633082706767,0.40761445193370593,0.33534681925443355,-0.28614624774130915,0.0003875968992248062,0.5155038759689923,0.00016190160509365736
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),4,BTCUSDT,0.49767441860465117,0.49767441860465117,1.0,0.6645962732919255,0.5,0.4843404460405369,-0.23847769805621066,-0.3236855947841367,-0.3808846769543418,0.0003875968992248062,0.49767441860465117,-9.477344936295584e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),4,ETHUSDT,0.49767441860465117,0.4974559686888454,0.990646921278254,0.662324127149557,0.500335025789474,0.5050629457871183,-0.3655490116240484,-0.33643000865927963,-0.4449947398094105,0.001937984496124031,0.49767441860465117,-0.00015093225968964503
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),4,SOLUSDT,0.5042635658914729,0.5048218029350104,0.9247311827956989,0.6531055058312991,0.5003155131505881,0.4899985336150715,-0.5191015712647302,-0.4825183634917456,-0.6279233839218039,0.012790697674418604,0.5042635658914729,-0.00024985431271838773
