suite_name,config_name,label,fold,symbol,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_naive_vs_best,logistic_ohlcv,LogReg,1,ETHUSDT,0.5117960426179604,0.5211406096361848,0.3996983408748115,0.45241143832693126,0.512829201159372,0.5071933653527582,-0.5345817817777798,-0.5142467921408544,-0.6386764689330766,0.9060121765601218,0.51103500761035,-0.0002588270783114327
long_history_naive_vs_best,logistic_ohlcv,LogReg,1,SOLUSDT,0.50171298058622,0.5128865979381443,0.4458551157580284,0.4770275669196964,0.5028188622268404,0.5090929543230092,-0.7270293799818497,-0.6562692819672817,-0.9422007526631986,0.9840121811952798,0.49904834411876664,-0.00043786330692419285
long_history_naive_vs_best,logistic_ohlcv,LogReg,2,BTCUSDT,0.5190258751902588,0.5122950819672131,0.7621951219512195,0.6127450980392157,0.5193954333160353,0.5342727175846986,-0.3272470935409262,-0.391836366410837,-0.41592586239310647,0.7713089802130898,0.5190258751902588,-0.00013565996210952987
long_history_naive_vs_best,logistic_ohlcv,LogReg,2,ETHUSDT,0.5127521888085268,0.5360149672591207,0.42225497420781133,0.47238252267106345,0.5158518965527246,0.5129674652864412,-0.3383488533458041,-0.22075891539186696,-0.48572778765275415,0.9467072706509326,0.5123715264560335,-0.00011999027996125499
long_history_naive_vs_best,logistic_ohlcv,LogReg,2,SOLUSDT,0.512937595129376,0.5136286201022147,0.45960365853658536,0.48511665325824616,0.5128565405144934,0.5186106503447253,-0.3669288484362051,-0.18944315686683733,-0.9972134756633705,0.9699391171993912,0.510654490106545,-0.000121898288134379
long_history_naive_vs_best,logistic_ohlcv,LogReg,3,BTCUSDT,0.5142748382185002,0.5094562647754137,0.9765861027190332,0.6696012428793371,0.5105493829021106,0.5330001878073607,0.11295082522995425,0.21638066518530258,-0.1618696182485999,0.1298058622002284,0.5142748382185002,4.6568527594745485e-05
long_history_naive_vs_best,logistic_ohlcv,LogReg,3,ETHUSDT,0.5123621148725751,0.548723897911833,0.3462664714494876,0.4245960502692998,0.5191348192560186,0.5348058087544008,-0.14112104342675624,-0.08005337494282552,-0.5364060092756935,0.8265500190186382,0.5116013693419551,-3.450978453284187e-05
long_history_naive_vs_best,logistic_ohlcv,LogReg,3,SOLUSDT,0.5159817351598174,0.5450643776824035,0.3746312684365782,0.44405594405594406,0.5206489675516224,0.5219638782211833,-0.2190747451144981,-0.13502406935584466,-0.6433359684873096,0.8961187214611872,0.5148401826484018,-6.495265465370016e-05
long_history_naive_vs_best,logistic_ohlcv,LogReg,4,BTCUSDT,0.5001903311762467,0.49977846699158174,0.8597560975609756,0.6321098346875875,0.5006004822405639,0.5037275108967819,-0.42266370998175073,-0.681900120350531,-0.5203131945374333,0.46631138180433956,0.5001903311762467,-0.00019841741360642084
long_history_naive_vs_best,logistic_ohlcv,LogReg,4,ETHUSDT,0.5125570776255708,0.5165714285714286,0.3450381679389313,0.4137299771167048,0.5120486742577812,0.5101559151617648,-0.2441135300662879,-0.18221219260611315,-0.6491333179548003,0.8055555555555556,0.5125570776255708,-8.138365438440032e-05
long_history_naive_vs_best,logistic_ohlcv,LogReg,4,SOLUSDT,0.5247336377473364,0.5413223140495868,0.3942814145974417,0.456247279059643,0.5262400144580742,0.5291643569082196,-0.2810564660790835,-0.17760355707667372,-1.2270007416100959,0.871765601217656,0.5213089802130898,-9.185118715085079e-05
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,BTCUSDT,0.5201550387596899,0.5201550387596899,1.0,0.6843447220805712,0.5,0.5206907323720533,0.4487768646714738,0.44226102265046624,-0.2581910844428592,0.0003875968992248062,0.5201550387596899,0.00016023471351309625
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,ETHUSDT,0.5067855758045754,0.5067855758045754,1.0,0.6726711271230057,0.5,0.5042640498910077,0.06150344609618896,0.10991595742449813,-0.6143763884649696,0.00038774718883288094,0.5067855758045754,5.564947228227724e-05
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,SOLUSDT,0.5094924447888415,0.5094924447888415,1.0,0.6750513347022588,0.5,0.5176079265252674,0.19864442508991775,0.18925745154805554,-0.6176787625467428,0.0003874467260751647,0.5094924447888415,0.00012678393068305495
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,BTCUSDT,0.5003875968992249,0.5003875968992249,1.0,0.6670111082407647,0.5,0.5011582844530283,0.1367190136980101,0.18726345782298584,-0.2548098746188593,0.0003875968992248062,0.5003875968992249,6.475251086352288e-05
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,ETHUSDT,0.5166666666666667,0.5177865612648221,0.9798055347793567,0.6775277993276442,0.49915457752644427,0.49245016670768427,-0.075614633915559,0.01243485906083396,-0.5416299228771152,0.01124031007751938,0.5166666666666667,6.759126079697567e-06
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,SOLUSDT,0.5,0.49980582524271844,0.9984484096198604,0.6661490683229814,0.5003860948176762,0.5156607269158866,-0.06898927646235875,0.0373820078274433,-0.5590582991431473,0.001937984496124031,0.5,2.401372463363719e-05
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,BTCUSDT,0.5046511627906977,0.5046511627906977,1.0,0.6707882534775889,0.5,0.5020006538634435,0.07617957721232127,0.15911859227664635,-0.15316421453846463,0.0003875968992248062,0.5046511627906977,3.4313798098333015e-05
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,ETHUSDT,0.5174418604651163,0.5179407176287052,0.9932685115931189,0.6808510638297872,0.4994500240990534,0.48839153711043626,0.6703127171347927,0.5141708979420739,-0.26292463744154915,0.0034883720930232558,0.5174418604651163,0.00022241999956050824
