suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return,horizon
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,cnn_ohlcv_open_interest_wf_fold04_20260325T083609Z,70929,7881,2025-09-15T11:00:00+00:00,2025-12-31T22:00:00+00:00,0.5023255813953489,0.5013663398167497,0.8061514603256655,0.6182358771060456,0.5024040690933417,0.5031861402016532,-0.2866462084795417,-0.3707629385493324,-0.3960449689352957,0.0060723514211886,0.5023255813953489,-0.0001181093900599,1
long_history_h4_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47296,7882,2024-10-19T21:00:00+00:00,2025-02-06T08:00:00+00:00,0.5148439482364882,0.5148439482364882,1.0,0.6797319932998325,0.5,0.5,0.597229698625179,0.4704947286738352,-1.1290889309472047,0.0015220700152207,0.5235920852359208,0.0004750505609673,4
long_history_h4_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55178,7882,2025-02-06T08:00:00+00:00,2025-05-26T19:00:00+00:00,0.5098959654909921,0.5098959654909921,1.0,0.6754054281152845,0.5,0.5,-0.1234258184615012,0.0407689312138593,-0.674292554937633,0.0015220700152207,0.517503805175038,6.0122555715250846e-05,4
long_history_h4_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63060,7882,2025-05-26T19:00:00+00:00,2025-09-13T07:00:00+00:00,0.5169351769630851,0.5169351769630851,1.0,0.6815520990132129,0.5,0.5,0.959895821638964,0.7517664237644242,-0.4302810391514875,0.0015220700152207,0.519533231861999,0.0005826092173555,4
long_history_h4_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70942,7882,2025-09-13T07:00:00+00:00,2025-12-31T18:00:00+00:00,0.4911190053285968,0.4911190053285968,1.0,0.6587254318046456,0.5,0.5,-0.568035868391046,-0.7003503879028389,-0.67795106472562,0.0015220700152207,0.487062404870624,-0.0006175767071751,4
long_history_h4_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47296,7882,2024-10-19T21:00:00+00:00,2025-02-06T08:00:00+00:00,0.4998731286475514,0.5144782825761358,0.507885657959586,0.5111607142857143,0.4996279754233076,0.5,0.4270268032712137,0.3968505672970424,-0.5854992681059006,1.0050735667174024,0.5088787417554541,0.0002050446402086,4
long_history_h4_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55178,7882,2025-02-06T08:00:00+00:00,2025-05-26T19:00:00+00:00,0.4986044151230652,0.5083645443196005,0.5065936800199055,0.5074775672981057,0.4984430993938512,0.5,-0.7299001296083468,-0.8501995758300261,-0.8303926597748678,1.0121765601217656,0.4921359715880263,-0.0008333529368064,4
long_history_h4_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63060,7882,2025-05-26T19:00:00+00:00,2025-09-13T07:00:00+00:00,0.5015856907268806,0.5181501740427648,0.5114110429447852,0.5147585525503273,0.5012412357581069,0.5,0.4140027622749338,0.451122805822937,-0.3203736002624326,1.0071029934043634,0.5063419583967529,0.0001550082055034,4
long_history_h4_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70942,7882,2025-09-13T07:00:00+00:00,2025-12-31T18:00:00+00:00,0.5001268713524486,0.4913900673820813,0.5086540945492121,0.4998730642294999,0.5002756885112054,0.5,-0.6743625863542348,-1.2236591479220311,-0.7477200227727102,1.0121765601217656,0.4941653982749873,-0.0007302377305755,4
long_history_h4_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47296,7882,2024-10-19T21:00:00+00:00,2025-02-06T08:00:00+00:00,0.4883278355747272,0.5030902348578492,0.5014785608674224,0.502283105022831,0.4879254729023304,0.4879254729023304,-0.7515754478204915,-0.8894099508907408,-0.8600410907765148,1.0162354134956877,0.4728564180618975,-0.0010252665162946,4
long_history_h4_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55178,7882,2025-02-06T08:00:00+00:00,2025-05-26T19:00:00+00:00,0.4988581578279624,0.5086401202103682,0.505349589450112,0.5069895157264104,0.4987270856906268,0.4987270856906268,-0.2964680267322044,-0.1176441639824713,-0.5695755358615002,1.010147133434805,0.5088787417554541,-0.0001817310596479,4
long_history_h4_naive_vs_best,persistence_ohlcv,Persistence,3,persistence_ohlcv_wf_fold03_20260325T083230Z,63060,7882,2025-05-26T19:00:00+00:00,2025-09-13T07:00:00+00:00,0.4834453888113662,0.5003702789434707,0.4974233128834356,0.4988924440068915,0.4829553539207094,0.4829553539207094,-0.1761146402138355,-0.0975990763428319,-0.3453457235247101,1.0253678335870118,0.4779299847792998,-0.0002716363656892,4
long_history_h4_naive_vs_best,persistence_ohlcv,Persistence,4,persistence_ohlcv_wf_fold04_20260325T083230Z,70942,7882,2025-09-13T07:00:00+00:00,2025-12-31T18:00:00+00:00,0.4898502918041106,0.481089258698941,0.4928958925342289,0.4869210156947812,0.4899034436493134,0.4899034436493134,0.0872879725238628,0.179019363883087,-0.299328598266086,0.995941146626078,0.4911212582445459,0.0002626568960802,4
